doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1111/let.12077,,,,,False,,2,https://doi.org/10.1111/let.12077,journal-article,False,False,0024-1164,Lethaia,2014-06-23,Wiley-Blackwell
10.1111/let.12083,,,,,False,,2,https://doi.org/10.1111/let.12083,journal-article,False,False,0024-1164,Lethaia,2014-07-07,Wiley-Blackwell
10.1111/let.12084,,,,,False,,2,https://doi.org/10.1111/let.12084,journal-article,False,False,0024-1164,Lethaia,2014-07-04,Wiley-Blackwell
10.1111/let.12085,,,,,False,,2,https://doi.org/10.1111/let.12085,journal-article,False,False,0024-1164,Lethaia,2014-07-07,Wiley-Blackwell
10.1111/let.12086,,,,,False,,2,https://doi.org/10.1111/let.12086,journal-article,False,False,0024-1164,Lethaia,2014-08-01,Wiley-Blackwell
10.1111/let.12087,,,,,False,,2,https://doi.org/10.1111/let.12087,journal-article,False,False,0024-1164,Lethaia,,Wiley-Blackwell
10.1111/let.12088,,,,,False,,2,https://doi.org/10.1111/let.12088,journal-article,False,False,0024-1164,Lethaia,2014-07-25,Wiley-Blackwell
10.1111/let.12089,,,,,False,,2,https://doi.org/10.1111/let.12089,journal-article,False,False,0024-1164,Lethaia,2014-07-03,Wiley-Blackwell
10.1111/let.12090,,,,,False,,2,https://doi.org/10.1111/let.12090,journal-article,False,False,0024-1164,Lethaia,2014-07-04,Wiley-Blackwell
10.1111/let.12091,,,,,False,,2,https://doi.org/10.1111/let.12091,journal-article,False,False,0024-1164,Lethaia,2014-07-15,Wiley-Blackwell
10.1111/let.12092,,,,,False,,2,https://doi.org/10.1111/let.12092,journal-article,False,False,0024-1164,Lethaia,2014-08-11,Wiley-Blackwell
10.1111/let.12093,,,,,False,,2,https://doi.org/10.1111/let.12093,journal-article,False,False,0024-1164,Lethaia,2014-08-01,Wiley-Blackwell
10.1111/let.12094,,,,,False,,2,https://doi.org/10.1111/let.12094,journal-article,False,False,0024-1164,Lethaia,2014-08-01,Wiley-Blackwell
10.1111/let.12095,,,,,False,,2,https://doi.org/10.1111/let.12095,journal-article,False,False,0024-1164,Lethaia,2014-08-04,Wiley-Blackwell
10.1111/let.12096,,,,,False,,2,https://doi.org/10.1111/let.12096,journal-article,False,False,0024-1164,Lethaia,2014-08-13,Wiley-Blackwell
10.1111/let.12097,,,,,False,,2,https://doi.org/10.1111/let.12097,journal-article,False,False,0024-1164,Lethaia,2014-08-21,Wiley-Blackwell
10.1111/let.12098,,,,,False,,2,https://doi.org/10.1111/let.12098,journal-article,False,False,0024-1164,Lethaia,2014-08-11,Wiley-Blackwell
10.1111/let.12099,,,,,False,,2,https://doi.org/10.1111/let.12099,journal-article,False,False,0024-1164,Lethaia,2014-09-18,Wiley-Blackwell
10.1111/let.12100,,,,,False,,2,https://doi.org/10.1111/let.12100,journal-article,False,False,0024-1164,Lethaia,2014-09-12,Wiley-Blackwell
10.1111/let.12101,,,,,False,,2,https://doi.org/10.1111/let.12101,journal-article,False,False,0024-1164,Lethaia,2014-08-21,Wiley-Blackwell
10.1111/let.12102,,,,,False,,2,https://doi.org/10.1111/let.12102,journal-article,False,False,0024-1164,Lethaia,2014-10-23,Wiley-Blackwell
10.1111/let.12103,,,,,False,,2,https://doi.org/10.1111/let.12103,journal-article,False,False,0024-1164,Lethaia,2014-10-13,Wiley-Blackwell
10.1111/let.12104,,,,,False,,2,https://doi.org/10.1111/let.12104,journal-article,False,False,0024-1164,Lethaia,2014-10-23,Wiley-Blackwell
10.1111/let.12105,,,,,False,,2,https://doi.org/10.1111/let.12105,journal-article,False,False,0024-1164,Lethaia,2014-10-23,Wiley-Blackwell
10.1111/let.12106,,,,,False,,2,https://doi.org/10.1111/let.12106,journal-article,False,False,0024-1164,Lethaia,2014-10-29,Wiley-Blackwell
10.1111/let.12107,,,,,False,,2,https://doi.org/10.1111/let.12107,journal-article,False,False,0024-1164,Lethaia,2014-12-17,Wiley-Blackwell
10.1111/let.12108,,,,,False,,2,https://doi.org/10.1111/let.12108,journal-article,False,False,0024-1164,Lethaia,2014-11-26,Wiley-Blackwell
10.1111/let.12109,,,,,False,,2,https://doi.org/10.1111/let.12109,journal-article,False,False,0024-1164,Lethaia,2014-11-26,Wiley-Blackwell
10.1111/let.12110,,,,,False,,2,https://doi.org/10.1111/let.12110,journal-article,False,False,0024-1164,Lethaia,2014-11-30,Wiley-Blackwell
